id,date,f1,cc,country,language,tweet,sentiment
1433118147884818436,2021-09-01T17:22:47.000Z,storm,MA,Morocco,ar,#????_??????_????_???????n??? ????????? ??? ???? ???? ?????? ??????? ???? ????? ????? ??????????? ??????? ????? ??? ?????? ??? ???? ??????? ??????? ???????? ??????.n?????? ??????? ???? ???? ????????n01 - 09 - 2021 ??n01:06 ??????nhttps://t.co/eTcpCW9sTwn22n n36I/E1,NEUTRAL
1433116360473780238,2021-09-01T17:15:41.000Z,storm,MA,Morocco,ar,??? ????????? ??? ???? ???? ?????? ??????? ???? ????? ????? ??????????? ??????? ????? ??? ?????? ??? ???? ??????? ??????? ???????? ??????.n?????? ??????? ???? ???? ????????n01 - 09 - 2021 ??n01:06 ??????nhttps://t.co/K5HVBlES2un22n#????_??????_????_???????nNxy9£keW3,NEUTRAL
1433103529971957766,2021-09-01T16:24:41.000Z,storm,MA,Morocco,ar,??? ????????? ??? ???? ???? ?????? ??????? ???? ????? ????? ??????????? ??????? ????? ??? ?????? ??? ???? ??????? ??????? ???????? ??????.n?????? ??????? ???? ???? ????????n01 - 09 - 2021 ??n01:06 ??????nhttps://t.co/NRsQZfwNsQn22n#????_??????_????_???????nTop ScorernsLLjyg,NEUTRAL
1433101393120960514,2021-09-01T16:16:12.000Z,storm,MA,Morocco,ar,??? ????????? ??? ???? ???? ?????? ??????? ???? ????? ????? ??????????? ??????? ????? ??? ?????? ??? ???? ??????? ??????? ???????? ??????.n?????? ??????? ???? ???? ????????n01 - 09 - 2021 ??n01:06 ??????nhttps://t.co/dyHC8m6F3Ln6yx9cBn15nn#????_??????_????_???????,NEUTRAL
1432720803322376204,2021-08-31T15:03:52.000Z,storm,MA,Morocco,en,The Best good looking man #10YearsOfBodyguard DECADE OF BODYGUARD STORM https://t.co/mWFbSGUBUG,POSITIVE
1432720242476781582,2021-08-31T15:01:39.000Z,storm,MA,Morocco,en,New Stills #10YearsOfBodyguard DECADE OF BODYGUARD STORM https://t.co/iVfMb4KE8d,NEUTRAL
1432719777403973645,2021-08-31T14:59:48.000Z,storm,MA,Morocco,en,The Original Hunk #10YearsOfBodyguard DECADE OF BODYGUARD STORM https://t.co/XgbQT62ts1,NEUTRAL
1432719504921047048,2021-08-31T14:58:43.000Z,storm,MA,Morocco,en,Blockbuster movie #10YearsOfBodyguard DECADE OF BODYGUARD STORM,NEUTRAL
1432718896830763020,2021-08-31T14:56:18.000Z,storm,MA,Morocco,en,Teri Meri Song create 1 Million Like #10YearsOfBodyguard DECADE OF BODYGUARD STORM https://t.co/5nSyPX87Dc,POSITIVE
1432718186332532737,2021-08-31T14:53:28.000Z,storm,MA,Morocco,en,Start trendingSalmaniacs #10YearsOfBodyguard DECADE OF BODYGUARD STORM https://t.co/00hZUrwWjS,NEUTRAL
1432717741753053184,2021-08-31T14:51:42.000Z,storm,MA,Morocco,en,Love you Salman I Love the Film #10YearsOfBodyguard DECADE OF BODYGUARD STORM https://t.co/SVsZogIWYb,POSITIVE
1432715888692768774,2021-08-31T14:44:21.000Z,storm,MA,Morocco,ar,??????? ?? ???? ?? ????? n??? ??????? ???? ?????? ???? ?????n???? ???? ??????? ????? ?????? ?n??0661091428?? https://t.co/WemQA9vVG2,NEUTRAL
1432217202573336576,2021-08-30T05:42:45.000Z,storm,MA,Morocco,ar,???? ??? ?? ???? ?????? ??????? ???? ??????? ???????? ????? ??? ???? ???? ?????? ??? ??????? ??????? ???? ????? ?? ??? ???? ??????? ? ???? ?????? ???????? ? ??????? ??????? ???????? ?????? ???????? ??????? ????? ??? ???? ???? ????? ?????? ??? ?????? ?? ????? ?????? ???? ????? https://t.co/1Cc8Y2opwF,NEUTRAL
1432029006333988865,2021-08-29T17:14:55.000Z,storm,DZ,Algeria,ar,@TebbouneAmadjid ???? ???? ?????????  ??? ???? ???? ?? ????? ???? ????? ????? ????  ???? ????? ??????? ???? ??? ???? ??? ???? ???? ?? ????? ????1999 ????? ???? ???,NEUTRAL
1431949322912944134,2021-08-29T11:58:17.000Z,storm,DZ,Algeria,ar,@OumeimaBourbia @Don_Inuyasha1 ?? ????? ???? ?? ???? ????? ?? ?????,NEUTRAL
1431947801513152516,2021-08-29T11:52:14.000Z,storm,MA,Morocco,ar,?? ???? ???? ?????? ?????? ????? ?????? Casablanca  Finance City ? ????  ????? ?? ???????????? ????  ???? ???? ??????   ?? ??????? nnhttps://t.co/ybwRfad1zj https://t.co/aUpE4Te2D2,NEUTRAL
1431318553429516289,2021-08-27T18:11:50.000Z,storm,DZ,Algeria,ar,@HammadAlHuthali @1alqarni_n @tswir @photos_lab @Makkah_wr @MakkahAuthority @111mkh @Arab_Storms @AlArabiya_Taqs @Makkah_wether ????? ?????,NEUTRAL
1431250816535601153,2021-08-27T13:42:40.000Z,storm,MA,Morocco,ar,???????? ????????? ????? ?????? ???? ????? ?????? ???????? ??????? ??????? ?nn???? ??????? ?????????? :nn???????? ????? ??? ???? ???????nn01- ???? ????? ???? ???????? ?????? ?????? ??????? ?????????? ??nn????? ?? ???? ???? ??????? ??????? ?????? :n#???? #????? #????? https://t.co/ZlhT8IOoAQ,NEUTRAL
1431223485406359552,2021-08-27T11:54:04.000Z,storm,MA,Morocco,ar,@wj__e7 ????? ??? ???? ???n?? ?? ???? ????? ????? ?????? ?????,NEUTRAL
1431028470184878081,2021-08-26T22:59:09.000Z,storm,MA,Morocco,ar,????? https://t.co/lvf024RL6h,NEUTRAL
1430643675361693707,2021-08-25T21:30:06.000Z,storm,DZ,Algeria,ar,"??? ??? ????? ??? ??? ?????.nn?? ??? ?????? ? ?? ???? ?? ?????? ???????? ?? ????? ????? ?????? ? ??? ????? ????? ????? ?????? ??? ? ?? ??? ???? ???????? ???????????? ???????? ?? ???????? ???????: ""??? ???? ??? ????? ???? ??? ??? ? ???? ????? ?????? ?????? ?? ????????? ?????????",NEUTRAL
1430594484572770304,2021-08-25T18:14:38.000Z,storm,DZ,Algeria,fr,Oh c'est rien c'est juste une tempête parmi d autres https://t.co/6u0M5E7IBU,NEUTRAL
1430216248655335425,2021-08-24T17:11:40.000Z,storm,DZ,Algeria,ar,?? ??? ???? @ ???? ?????? ????????? ??? ?????? ???? ???? ??????? ?????? https://t.co/ut2tONln6t,NEUTRAL
1430195106053771275,2021-08-24T15:47:39.000Z,storm,DZ,Algeria,ar,?? ??? ???? @ ???? ?????? ????????? ??? ?????? ???? ???? ??????? ?????? https://t.co/EbeKqk4J6o,NEUTRAL
1387966028299255814,2021-04-30T03:04:22.000Z,water-borne disease,DZ,Algeria,und,https://t.co/Cg80rkiwPY,NEUTRAL
1387965877300170773,2021-04-30T03:03:46.000Z,water-borne disease,DZ,Algeria,und,https://t.co/AqiDRgs1hh,NEUTRAL
1387867067601272841,2021-04-29T20:31:08.000Z,water-borne disease,DZ,Algeria,en,"Aissa is a retired military suffering from a chronic disease. Every week for the past 8 years,  he comes to the theater square of Batna to feed pigeons and doves. He told me that being surrounded by pigeons gives him a feeling of peace and calm.nhttps://t.co/tgNJUq1Nsf https://t.co/aKfd3fmRxc",NEUTRAL
1387528567446282245,2021-04-28T22:06:04.000Z,water-borne disease,DZ,Algeria,en,"?????Will,  the western and eastern.nAfrican and Arab countries.of the world ?? bear more money in scientific research,  that can.neliminatenall    diseases,that threatennhumanity  as the (      corona  virus) https://t.co/GSGM2WXbX2",NEUTRAL
1386837869621305345,2021-04-27T00:21:28.000Z,water-borne disease,MA,Morocco,en,"Years ago i started reading about psychology, and the more i read i relate to some diseases or disorders, because there is no way that my life sucked for no reason...n#depression #mentalhealth",NEGATIVE
1385973512297492481,2021-04-24T15:06:50.000Z,water-borne disease,MA,Morocco,en,Understanding loss and HCW dynamics. Nurses and care workers bearing the brunt of the disease. n#nurselife #solidarity nnhttps://t.co/FurNngBw6X,NEGATIVE
1385520790968356865,2021-04-23T09:07:52.000Z,water-borne disease,MA,Morocco,en,Now that would be good news  https://t.co/m9jarBgwsT,NEUTRAL
1382516882851389450,2021-04-15T02:11:25.000Z,water-borne disease,MA,Morocco,en,I just finished watching this movie with my dad.nMr.hopkins as usual is astonishing in he's performance of a man suffering from dementia. nBut damn it was a hard watch tragic and thought provoking movie.nHowever it raises public awearnes of brain diseases like alzheimer's.n#movie https://t.co/KvKn6aUQCv,NEUTRAL
1379202865294639104,2021-04-05T22:42:42.000Z,water-borne disease,MA,Morocco,en,"The doctor begins his career by prescribing twenty drugs?  For every disease, and after years of experience he ends up prescribing a drug?  One to twenty diseases",NEGATIVE
1373222047925596161,2021-03-20T10:37:04.000Z,water-borne disease,DZ,Algeria,fr,"Jour après jour une maman a le don de procurer de la joie à ceux qui l'entourent, elle a un coeur compatissant, un sens de l'humour, une patience sans borne Alouss très bonne fête pour votre chére maman ?????? nn@elissakh https://t.co/U7atave6xi",NEUTRAL
1372653709482688519,2021-03-18T20:58:41.000Z,water-borne disease,MA,Morocco,en,@ornamentofgold Been short isnt a disease nYou tall reach me or I tall pass you? https://t.co/mC5RBjQfTJ,NEGATIVE
1369765889919377414,2021-03-10T21:43:31.000Z,water-borne disease,MA,Morocco,fr,Entre les commentaires de RMC sport &amp; Bein sport que choisir entre la  peste et le choléra,NEUTRAL
1369715071895625729,2021-03-10T18:21:35.000Z,water-borne disease,MA,Morocco,fr,@m17zani @Boukadoum_S C'est ce qu'il dit votre gouvernement vous êtes borné vous avez gober ce qu'ils ont dit,NEUTRAL
1369645942908071936,2021-03-10T13:46:54.000Z,water-borne disease,MA,Morocco,en,"(4/5) In addition to her community work in the #UK ??, Mariam has also been engaging actively in #Morocco ??. Through her social media, she launched a free remote clinic and diabetes education series during the pandemic to support Moroccans suffering from this disease.",NEGATIVE
1368152648545951744,2021-03-06T10:53:05.000Z,water-borne disease,DZ,Algeria,fr,Pourriture d'orange due au Penicillium n#Science #Post_harvest_disease ?? #Phytopathology https://t.co/IbHqYenuAV,NEUTRAL
1367159848828170246,2021-03-03T17:08:03.000Z,water-borne disease,MA,Morocco,fr,#MAROC_AEROPORT_AGADIR_BORNE_INTERACTIVE: Borne interactive à laéroport Massira Agadir | Portail sud Maroc https://t.co/ezUdEMUBVe,NEUTRAL
1365732161513488388,2021-02-27T18:34:56.000Z,water-borne disease,DZ,Algeria,fr,"@herqoos @A_Djenad @abanerlublibsas Plus jamais çà ! nIls ont déjà essayé, ils sont exactement les mêmes, c'est leur alliance qui nous gouverne et ceci depuis longtemps. Yetnahou gaa ! nOn a un autre choix,un état de droit, pour tous. Plus de choix entre la peste et le choléra,ou une dictature à une autre. Liberté.",NEUTRAL
1364910622060781568,2021-02-25T12:10:25.000Z,water-borne disease,DZ,Algeria,fr,"@lamri213 @ObservAlgerie Votre jugement me comble ! Car que peut dire un etre borné, sectaire et fabulateur capable de passer du manquis, au Caire et à Israel sans encombre !nLa main dans le pot de confiture!",NEUTRAL
1361815611047895044,2021-02-16T23:11:57.000Z,water-borne disease,MA,Morocco,en,"@ibrahimc_infans @ibrahimcelikkol @OGMPictures @dogdugunev ?IG Story|@ibrahimcelikkol?nn""???"" The producer @OGMPictures donated on #?brahimÇelikkol's birthday &amp; he thanked him.nnDear ?BRAHIM ÇEL?KKOL, OGM PICTURES donated on your behalf to the Association for Combating SMA Disease to celebrate your birthday.nn#Do?du?unEvKaderindir",NEUTRAL
1355105032459456514,2021-01-29T10:46:31.000Z,water-borne disease,MA,Morocco,ar,@yassinosse @bya_amine @Hatimuuus ?????? ???? ???????? ???????? ???? ???? ????????? ???????? ???. ???? ?????? ?????. ???? ??? ?? ????? ??????? ??? ??? ???? ??????? ???? ???nhttps://t.co/Zufa0j6XRT,NEUTRAL
1353747604929036288,2021-01-25T16:52:35.000Z,water-borne disease,MA,Morocco,fr,"#MAROC_HISTOIRE_DES_EPIDEMIES: Lhistoire maudite du Maroc : Peste, choléra et famine | Portail sud Maroc https://t.co/no7STKIL3q",NEUTRAL
1352311607792168967,2021-01-21T17:46:26.000Z,water-borne disease,MA,Morocco,en,"Discover what your data says about you, download the app today https://t.co/TzbvJfcobr https://t.co/wJ3C105t44",NEUTRAL
1352311595892944896,2021-01-21T17:46:23.000Z,water-borne disease,MA,Morocco,en,"Discover what your data says about you, download the app today https://t.co/TzbvJfcobr https://t.co/SmeYcCIqNk",NEUTRAL
1344313145062522881,2020-12-30T16:03:24.000Z,water-borne disease,MA,Morocco,und,https://t.co/k2VKBqhVzq,NEUTRAL
1341421121963393024,2020-12-22T16:31:32.000Z,water-borne disease,MA,Morocco,fr,"#MAROC_MOBILITE_BORNES_ELECTRIQUE_MAROCAINE: ISmart: Une borne de recharge intelligente 100% marocaine, pour véhicules électriques | Portail sud Maroc https://t.co/el2swUrTB2",NEUTRAL
1341411997817200647,2020-12-22T15:55:17.000Z,water-borne disease,DZ,Algeria,en,"@advogata2018 Good evening, full of love and happiness for you, my friend. We hope that this disease on your friend will go away and be cured completely ???????",NEGATIVE
1339931767973797895,2020-12-18T13:53:22.000Z,water-borne disease,DZ,Algeria,ar,??? ???? ????????? ????? ????? ??? ???? ???????? https://t.co/PwtQAe3MmE???-????-????????,NEUTRAL
1338765530820448258,2020-12-15T08:39:10.000Z,water-borne disease,DZ,Algeria,en,"What is Histamine Intolerance?  Histamine H1,..this is exactly what Im suffer from nearly 20 days ago as seems like strong diet for me to recovering this disease ? https://t.co/YSkRB4N40E via @YouTube",NEUTRAL
1337892250773303296,2020-12-12T22:49:04.000Z,water-borne disease,MA,Morocco,fr,@Reda_ La peste et le cholera,NEUTRAL
1336982234306387970,2020-12-10T10:32:59.000Z,water-borne disease,DZ,Algeria,en,"Today gonna #Cupping or #Hijama this Year 2020 again for the second time for more #health Curing and Prevention many #Diseases , and the benefits is much higher than limit ! ?",NEUTRAL
1335280797214003203,2020-12-05T17:52:05.000Z,water-borne disease,DZ,Algeria,fr,"@RoxanedMiremont @VIEUILLEJCharle C est dommage d etre obligés de choisir entre la lèpre et le cholera,! N  est-ce pas???",NEUTRAL
1330936926086553602,2020-11-23T18:11:05.000Z,water-borne disease,DZ,Algeria,und,#disease https://t.co/mTEjf2600k,NEUTRAL
1330315725899231235,2020-11-22T01:02:39.000Z,water-borne disease,DZ,Algeria,und,#DisEase #AlgerianArmy #bts @BTS_twt https://t.co/5ZmBn6tMjo,NEUTRAL
1330305058160963586,2020-11-22T00:20:16.000Z,water-borne disease,DZ,Algeria,und,@BTS_twt #LifeGoesOn #homebts #DisEase ?? ? ? ? ? ? ? ?? https://t.co/ZB4QeFcu6P,NEUTRAL
1329921584006574081,2020-11-20T22:56:29.000Z,water-borne disease,DZ,Algeria,und,#Disease @BTS_twt https://t.co/viLLUOeibb,NEUTRAL
1329913407093530625,2020-11-20T22:23:59.000Z,water-borne disease,DZ,Algeria,und,#DisEase @BTS_twt https://t.co/fq04qaQqdI,NEUTRAL
1329910996937412611,2020-11-20T22:14:24.000Z,water-borne disease,DZ,Algeria,und,#Disease @BTS_twt ?? ? ? ? ? ? ? ?? https://t.co/IT7TIrpEjq,NEUTRAL
1329908397207130112,2020-11-20T22:04:05.000Z,water-borne disease,DZ,Algeria,und,#DisEase https://t.co/LvnQuyAKXJ,NEUTRAL
1329907963830689793,2020-11-20T22:02:21.000Z,water-borne disease,DZ,Algeria,und,#DisEase @BTS_twt https://t.co/vxzMD7yz1x,NEUTRAL
1334158869946396676,2020-12-02T15:33:56.000Z,storm,MA,Morocco,fr,DJ ARAFAT CONFIRME SA PRÉSENCE AU BAO NIGHT CLUB A CASABLANCA POUR LES DEUX ANS DE FÊTE.nn#djarafat #djarafatforever #casablanca à CASABLANCA https://t.co/CWolVykrS1,NEUTRAL
1333872780882944001,2020-12-01T20:37:07.000Z,storm,DZ,Algeria,ar,??????? ??? ???? ???? ??????? ??? ???? ???? ??? ?????? ??? ?????? ????. ??? ???? ???? ?? ??? ?? ??? ???? ?? ???? ??? ???. ???? ??? ????? ???? ???? ??? ???? ?????? ??? ??? ???? ????? ???????? ????? ?????? ?????? ???? ?? ??? ?????? ?????? ????? ?????? ?????. https://t.co/GSoNIFBvyi,NEUTRAL
1333341180399136769,2020-11-30T09:24:44.000Z,storm,MA,Morocco,ar,?????? ?? ??? ???????,NEUTRAL
1333105638084370434,2020-11-29T17:48:46.000Z,storm,DZ,Algeria,ar,??? ???? ?????? ???? ???????? ????????? ?? ????? ????? ?? ???? ????? ?? ??????.n-  ??? ???? ?????? ????? ??? ???????? ?????? ???????? ????? ???????.n-  ??? ???? ?????? ???? ????? ????? ?? ????? ??? ?????? ????? ?????? ?????.n-  ??? ???? ?????? ????? ???? ???????? ?? ????? ?? ????,NEUTRAL
1333105451362349060,2020-11-29T17:48:02.000Z,storm,DZ,Algeria,ar,#?????? 17n????? ???? ??? ????? ? ?????? ?????? ??? ??????? ?????? ???????? ????? ????? ??????? :n-  ??? ???? ?????? ???? ????? ????? ?????? ??? ?????? ????? ??????n-  ??? ???? ?????? ???? ???????? ????? ??????? ????? ?????????.n#???????????_?????n#???????_??????? https://t.co/Hh73vwevuW,NEUTRAL
1332892096412479488,2020-11-29T03:40:14.000Z,storm,DZ,Algeria,ar,@Alotibi36r ???? ????? ???????,NEUTRAL
1332862343798255617,2020-11-29T01:42:00.000Z,storm,DZ,Algeria,ar,?? ?? ??? ??????? ??????? ?? ??? ???? #??????? ????? #???????n? ?????? ??????????n_____________n??????? ??? ????? ??????? ???????? ?? ALCOMSAT 1 24.8° W  ??? ?????? ??????: n12250 H 12510n© https://t.co/xVaAcspdVQ n ?? https://t.co/qqklvl556X https://t.co/qh32Q1Tk05,NEUTRAL
1332745434658467841,2020-11-28T17:57:27.000Z,storm,DZ,Algeria,ar,- ??? ???? ?????? ???? ????? ????? ????? ????.n- ??? ???? ?????? ???? ???????? ?????? ?? ???? ????? ???????.n- ??? ???? ?????? ????? ???? ???????? ?? ????? ??? ???? ?????? ????? ???? ????? ?????????.n- ??? ???? ?????? ??????? ???? ???????? ?? ???? ???????.  n#???????????_?????,NEUTRAL
1332600183809585153,2020-11-28T08:20:16.000Z,storm,MA,Morocco,en,"Remaining graceful, even in the eye of storm @ Casablanca, Morocco https://t.co/KM0wuC30Bl",POSITIVE
1332452729327902728,2020-11-27T22:34:21.000Z,storm,DZ,Algeria,fr,"Jaime pas quand il marrive des trucs bien , je sens toujours une tempête qui toktok à ma porte ?",NEUTRAL
1332315323224248321,2020-11-27T13:28:20.000Z,storm,MR,Mauritania,ar,"???? ????  ???? ???? ""?????? ?? ????? ???????? "" ????????? ????? ?? ???? ?????? ???? ?? ?? n??????? ???? ???? ?? ???? n?????? ?????? ????? n??????? ??????? ???? n??????? ???? ?? ??????",NEUTRAL
1332136166754295808,2020-11-27T01:36:26.000Z,storm,MA,Morocco,ar,????? ???????? ???? ??? ????? ????? ?????? ???? ?? ???? ?????? ???? ?????? ???? ?????   ?????  ?????? ????????? ! ??? ???? ???????? ?? ?? ????? ?? ??? ?????????  ?????? ??? ????? ????? ?????? ??  ????? ??? ????? ??? ??????? ?????? ?????? ????? ???? ???? ????? ????????.,NEUTRAL
1332017551803559943,2020-11-26T17:45:06.000Z,storm,DZ,Algeria,ar,- ??? ???? ?????? ???? ????? ?????? ???? ?????? ????? ??????.n- ??? ???? ?????? ???? ????? ????? ?? ????? ??? ???? ????? ????.n- ??? ???? ?????? ????? ???? ???????? ?? ????? ???? ???? ????? ????.n- ??? ???? ?????? ??????? ???? ???????? ?? ????? ????? ?????? ????? ??????.,NEUTRAL
1332017091638128645,2020-11-26T17:43:16.000Z,storm,DZ,Algeria,ar,#??????_???_14n- ??? ???? ?????? ????? ???? ???????? ?????? ????? ?? ????? ????? ?????.n- ??? ???? ?????? ???? ???? ???????? ????? ??????? .n- ??? ???? ?????? ???? ????? ????????? ?????? ??? ????? ????? ????.n- ??? ???? ?????? ???? ????? ?????? ???? ?????? ????? ??????. https://t.co/RyA2dQUxS7,NEUTRAL
1331961810094870528,2020-11-26T14:03:36.000Z,storm,DZ,Algeria,ar,"@faylo90 @gmmiloud ?????? ????? ??? ?? ????? ????? ??? ????? ????? ????? n????? ??? ???? ???? 6?????? ???? ?????? ?? ???????? ???? ?????? ? ???? ???????,? ???? ?????n? ???? ????? ? ???? ???? ????? ?????? ? ?? ???? ?? ????? ???????? ? ???????? ?????? ???? n??? ???? ??? ???? ????? ???????",NEUTRAL
1331270486131683329,2020-11-24T16:16:32.000Z,storm,MR,Mauritania,ar,???? ?? ??? ?????? ???????? ???????? ??????? ???????? ??? ???????? ?????? ???? ???? ?????? ???? ?? ????? ??????? ??????? ??????? ?? ????? ????? ???? ?? ???? ??????? ???? ??????? ??? ??????? ???????? ????????? ???,NEUTRAL
1330923839845519361,2020-11-23T17:19:05.000Z,storm,DZ,Algeria,ar,??? ???? ?????? ???? ????? ?????? ?????? ????? ????.n-  ??? ????? ?????? ???? ????? ????? ?? ????? ?????? ????? ????? ????.n-  ??? ???? ?????? ????? ???? ????? ?????? ???????? ????? ??????? ????? ?????????.n-  ??? ???? ?????? ???? ???? ????? ?????? ????? ?? ????? ????? ?????.,NEUTRAL
1330922828087091201,2020-11-23T17:15:04.000Z,storm,DZ,Algeria,ar,?????? ??????? ??? 11n??? ??? ??? ????? 22 ?????? ??????  ????? ????? ????? ??????? ????? ????? ??????? :n-  ??? ???? ?????? ???? ????? ????? ?????? ??? ?????? ????? ??????n-  ??? ???? ?????? ???? ???????? ?????? ?? ????? ????? ???????n-  ???? ?????? ???? ?????? ????? ?????? https://t.co/tIhb13hA1U,NEUTRAL
1330655902542729217,2020-11-22T23:34:24.000Z,storm,MA,Morocco,ar,???? ??? ????????? ?? ??? ???????? ?????? ?? ???? ???? ???? ????? ????.n????? ??? ????? ????? ?????? ?????? ??????? ???????????? ??????????????? ?????? ????? ???????? ????? ?????? ?? ??????? ?????????.??? ???? ?????????? ?????? ???? ????? ?? ??? ???? ????? ???? ??????. https://t.co/ya6PY8HXqe,NEUTRAL
1330578494208794625,2020-11-22T18:26:48.000Z,storm,MA,Morocco,ar,[YouTube]?nn????? ?????? ?? ???? ?????? ????? ????? ?????? ? @BTS_twt ??? ??????? ( ?? 15 ??? 20 ?????):nn??????:n#30. Morocco ~ 2.5Mnn?????:n#4. Morocco ~ 2.5Mnn???????:n#2. Morocco ~ 2.5M,NEUTRAL
1330183408744624133,2020-11-21T16:16:52.000Z,storm,DZ,Algeria,ar,??? ????? ??? ?????? ?? ??????? ??  ??? ????? ?? ?????? ??????? ?? ??????? ?? ??? ????? ??????? ??????? ???? ??????? ?? ??? ????? ???? ??? ?????? ??????:?? ????? ??? ??? ?????? ?? ??? ????? ??? ??? ?????? ??nPart 2 ....... ?,NEUTRAL
1329485318408507393,2020-11-19T18:02:55.000Z,storm,DZ,Algeria,ar,?????? ??? 7 n- ??? ????? ????? ?? ???? ??????.nn- ??? ???? ?????? ??????? ???? ???????? ?? ???? ????.nn- ??? ???? ?????? ????? ????? ?? ???? ???????.nn- ??? ???? ?? ?????? ????? ????? ????.n#???????????_????? n#???????_??????? n#???_???????,NEUTRAL
1328989097348767745,2020-11-18T09:11:06.000Z,storm,MA,Morocco,fr,"Le #Guatemala appelle à la solidarité internationale pour faire face à l'impact causé par le passage de la Tempête ETA, qui a fait un bilan tragique de 45 personnes décédées et des centaines de disparus, ainsi que des milliers de maisons endommagées. Comment aider? ? https://t.co/Iwo82l6vJS",NEUTRAL
1328397403897139200,2020-11-16T17:59:56.000Z,storm,DZ,Algeria,ar,??? ?????.. ????? ?????? ??????? ??????: ?? ?????....,NEUTRAL
1328084655971708929,2020-11-15T21:17:11.000Z,storm,DZ,Algeria,ar,@BourahlaAissa ???? ????? ?,NEUTRAL
1326322991303692288,2020-11-11T00:36:57.000Z,storm,DZ,Algeria,ar,#?????_??????_???????_???? nn??????? : ?? ?????? ??? ???? ?????? ???? ???? ??????  - ????? ???? -nn?????? ??? ??????? nnhttps://t.co/14vEbQFQkgnn?????? :  0669305559 ( ??????? ???? ?? ??????? ) https://t.co/95v6vODvwN,NEUTRAL
1326323188209504256,2020-11-11T00:37:44.000Z,storm,DZ,Algeria,ar,#?????_??????_???????_???? nn??????? : ?? ?????? ??? ???? ?????? ???? ???? ??????  - ????? ???? -nn?????? ??? ??????? nnhttps://t.co/14vEbQFQkgnn?????? :  0669305559 ( ??????? ???? ?? ??????? ) https://t.co/S6wpkZxpfo,NEUTRAL
1326322697815646209,2020-11-11T00:35:47.000Z,storm,DZ,Algeria,ar,#?????_??????_???????_???? nn??????? : ?? ?????? ??? ???? ?????? ???? ???? ??????  - ????? ???? -nn?????? ??? ??????? nnhttps://t.co/14vEbQFQkgnn?????? :  0669305559 ( ??????? ???? ?? ??????? ) https://t.co/iZ8Im4YAwM,NEUTRAL
1326322549068853250,2020-11-11T00:35:12.000Z,storm,DZ,Algeria,ar,#?????_??????_???????_???? nn??????? : ?? ?????? ??? ???? ?????? ???? ???? ??????  - ????? ???? -nn?????? ??? ??????? nnhttps://t.co/14vEbQFQkgnn?????? :  0669305559 ( ??????? ???? ?? ??????? ) https://t.co/tC8qrtgdGE,NEUTRAL
1326322291161051136,2020-11-11T00:34:10.000Z,storm,DZ,Algeria,ar,#?????_??????_???????_???? nn??????? : ?? ?????? ??? ???? ?????? ???? ???? ??????  - ????? ???? -nn?????? ??? ??????? nnhttps://t.co/14vEbQFQkgnn?????? :  0669305559 ( ??????? ???? ?? ??????? ) https://t.co/6bJLeX0JH6,NEUTRAL
1326322110831190017,2020-11-11T00:33:27.000Z,storm,DZ,Algeria,ar,#?????_??????_???????_???? nn??????? : ?? ?????? ??? ???? ?????? ???? ???? ??????  - ????? ???? -nn?????? ??? ??????? nnhttps://t.co/14vEbQFQkgnn?????? :  0669305559 ( ??????? ???? ?? ??????? ) https://t.co/A4ZqbPSg9M,NEUTRAL
1326322001485713412,2020-11-11T00:33:01.000Z,storm,DZ,Algeria,ar,#?????_??????_???????_???? nn??????? : ?? ?????? ??? ???? ?????? ???? ???? ??????  - ????? ???? -nn?????? ??? ??????? nnhttps://t.co/14vEbQFQkgnn?????? :  0669305559 ( ??????? ???? ?? ??????? ) https://t.co/uvBaQ7e8XM,NEUTRAL
1326321803858489349,2020-11-11T00:32:14.000Z,storm,DZ,Algeria,ar,#?????_??????_???????_???? nn??????? : ?? ?????? ??? ???? ?????? ???? ???? ??????  - ????? ???? -nn?????? ??? ??????? nnhttps://t.co/14vEbQFQkgnn?????? :  0669305559 ( ??????? ???? ?? ??????? ) https://t.co/lOcgcd99nJ,NEUTRAL
1326321808132464640,2020-11-11T00:32:15.000Z,storm,DZ,Algeria,ar,#?????_??????_???????_???? nn??????? : ?? ?????? ??? ???? ?????? ???? ???? ??????  - ????? ???? -nn?????? ??? ??????? nnhttps://t.co/14vEbQFQkgnn?????? :  0669305559 ( ??????? ???? ?? ??????? ) https://t.co/1SyyPOjxM8,NEUTRAL
1326321657259110401,2020-11-11T00:31:39.000Z,storm,DZ,Algeria,ar,#?????_??_???_????  ?? n#?????_??????_???????_???? nn??????? : ?? ?????? ??? ???? ?????? ???? ???? ??????  - ????? ???? -nn?????? ??? ??????? nnhttps://t.co/14vEbQFQkgnn?????? :  0669305559 ( ??????? ???? ?? ??????? ) https://t.co/ZkHbTVHDNM,NEUTRAL
1325197937014689794,2020-11-07T22:06:23.000Z,storm,DZ,Algeria,ar,#?????_??????_???????_???? nn??????? : ?? ?????? ??? ???? ?????? ???? ???? ??????  - ????? ???? -nn?????? ??? ??????? nnhttps://t.co/14vEbQFQkgnn?????? :  0669305559 ( ??????? ???? ?? ??????? ) https://t.co/8Egtxh49Ny,NEUTRAL
